id,name,sort_name,type,gender,country,life_span_begin,life_span_end,disambiguation,score
081b133e-ce74-42ba-92c1-c18234acb532,Andrew Bird,"Bird, Andrew",Person,male,US,1973-07-11,,"US indie rock multi-instrumentalist, singer, and songwriter",67
8446fcca-109e-4c6d-a2ff-5a269b32b4c2,Chick Corea,"Corea, Chick",Person,male,US,1941-06-12,2021-02-09,jazz pianist,67
a9100753-f539-43cf-bcc9-579566fb512e,Simply Red,Simply Red,Group,,GB,1985,,English soul and pop band,67
4bc9e8c3-7eae-454f-a56c-bccf96f3926b,Sammy Davis Jr.,"Davis, Sammy, Jr.",Person,male,US,1925-12-08,1990-05-16,,67
c0c852b3-0fdc-4482-aac1-8f8e1fa0e98f,Truck Stop,Truck Stop,Group,,DE,1973,,German country band,67
f106fb52-0b54-4135-bdfd-9ccfd7e320cb,Dieterich Buxtehude,"Buxtehude, Dieterich",Person,male,DE,1637,1707-05-09,composer,67
3c20f2c2-856e-4b80-88b2-7f1eeecd9ca9,Jim Dale,"Dale, Jim",Person,male,GB,1935-08-15,,,67
0aad6b52-fd93-4ea4-9c5d-1f66e1bc9f0a,John Mellencamp,"Mellencamp, John",Person,male,US,1951-10-07,,,67
37e8a831-340a-4bc2-9a33-bdf3a6b802d9,Leæther Strip,Leæther Strip,Person,male,DK,1967-11-13,,Danish EBM / industrial music project,67
0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,Maroon 5,Group,,US,2001-05-24,,American band,67
d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace of Base,Ace of Base,Group,,SE,1990,,Swedish eurodance group,67
42ba7d72-b77c-4989-9880-c893b89db4c6,Harry James and His Orchestra,"James, Harry and His Orchestra",Group,,US,,,,67
e9c832b0-384b-4ee6-aec0-111372784aac,Pretenders,Pretenders,Group,,GB,1978-03,,English‐American rock band,67
21442134-2f58-41ed-aa6d-70a250c44c54,Michael Ende,"Ende, Michael",Person,male,DE,1929-11-12,1995-08-28,German author,67
f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,Caetano Veloso,"Veloso, Caetano",Person,male,BR,1942-08-07,,,67
ce7bba8b-026b-4aa6-bddb-f98ed6d595e4,Napalm Death,Napalm Death,Group,,GB,1982,,,67
23d9d74d-c95e-46a6-be26-a6075c49747a,Faithless,Faithless,Group,,GB,1995,,,67
245d6d07-3a61-47e0-9068-f3aed456c759,Tobias Kluckert,"Kluckert, Tobias",Person,male,DE,1972-09-19,,,67
b616d6f0-ec1f-4c69-8a79-12a97ece7372,Anthrax,Anthrax,Group,,US,1981,,US thrash metal band,67
0dafb946-abc2-4c54-9417-7563617db3e9,Davina Porter,"Porter, Davina",Person,female,,,,narrator/reader,67
933fdeae-ec68-48e9-a752-8bcfd44bc429,Rory Gallagher,"Gallagher, Rory",Person,male,IE,1948-03-02,1995-06-14,Irish guitarist and songwriter,67
57524a46-e044-48cf-86e5-5e4487a9e2df,Peter McConnell,"McConnell, Peter",Person,male,US,1960,,US video game composer & musician,67
85d783d6-6795-4726-b817-9d83095ad7be,Jules Massenet,"Massenet, Jules",Person,male,FR,1842-05-12,1912-08-13,French Romantic composer,67
36494952-f434-45d8-a958-8b4acdbcf8a8,Gucci Mane,Gucci Mane,Person,male,US,1980-02-12,,US rapper,67
7ec4a553-73e5-4c0d-a071-a82b83a309e6,John Zorn,"Zorn, John",Person,male,US,1953-09-02,,,67
f19ad155-d809-4770-ab8d-7579467d9f55,Tito Puente,"Puente, Tito",Person,male,US,1923-04-20,2000-06-01,,67
75f47650-8a52-494a-8334-c5279bc6db09,The Ink Spots,"Ink Spots, The",Group,,US,1932,1954,,67
75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,Schiller,Schiller,Group,,DE,1998,,German producer Christopher von Deylen,67
d90eaaf8-1deb-4283-a3ab-0f92cd9df3c8,Volker Niederfahrenhorst,"Niederfahrenhorst, Volker",Person,male,DE,1955-09-20,,,67
a8dbf22f-9788-4cf6-a0df-c9244384f295,Heitor Villa‐Lobos,"Villa‐Lobos, Heitor",Person,male,BR,1887-03-05,1959-11-17,"Brazilian composer, conductor, cellist and classical guitarist",67
18386eff-ea05-4ccb-8d62-ff0c99a54018,Stelvio Cipriani,"Cipriani, Stelvio",Person,male,IT,1937-08-20,2018-10-01,,67
bb54817c-6829-4ccc-bc58-030abb85c583,Carlos Gardel,"Gardel, Carlos",Person,male,AR,1890-12-11,1935-06-24,,67
577d92bd-32ac-48b6-86df-4db6b0b52fbf,Neil Sedaka,"Sedaka, Neil",Person,male,US,1939-03-13,,,67
8c97918d-341b-478e-99dd-b536ce7a7540,Kinderen voor Kinderen,Kinderen voor Kinderen,Group,,NL,1980,,,67
c2f37fdf-5e8f-4d9c-9a03-219a8239cf5f,Percy Sledge,"Sledge, Percy",Person,male,US,1940-11-25,2015-04-14,,67
1cc0ead3-dc64-481b-a00c-4dbb1614fe1a,Oliver Rohrbeck,"Rohrbeck, Oliver",Person,male,DE,1965-03-21,,German actor and voice actor,67
1d60f591-29ef-4a47-a27e-228081a30f2b,若井淑,"Wakai, Hajime",Person,male,JP,1973-07-05,,,67
765774a0-2060-469b-8b7d-612eea48579b,Helloween,Helloween,Group,,DE,1984,,German power metal band,67
8a2f71c8-ccbe-42de-a2fa-2490fc015374,Лев Толстой,"Tolstoy, Leo",Person,male,RU,1828-09-09,1910-11-20,Russian writer Leo Tolstoy,67
34cf95c7-4be9-4efd-a48a-c2ea4a0bb114,America,America,Group,,US,1970,,US folk/soft rock band,67
83903121-f611-4875-984c-673ae7173e56,Tomaso Giovanni Albinoni,"Albinoni, Tomaso Giovanni",Person,male,IT,1671-06-08,1751-01-17,Italian Baroque composer,67
346448f5-25a0-4f78-bbd6-acc0205f7513,Richard Rodgers,"Rodgers, Richard",Person,male,US,1902-06-28,1979-12-30,composer,67
38f0dd4f-bcbb-4e7a-afae-a41a2bbf9d74,The Legendary Pink Dots,"Legendary Pink Dots, The",Group,,GB,1980-08,,,67
13df2a46-f72f-40e7-aa63-26fcf62c7048,Ministry,Ministry,Group,,US,1981,,US industrial metal band,67
a0327dc2-dc76-44d5-aec6-47cd2dff1469,Counting Crows,Counting Crows,Group,,US,1991,,,67
2c16cb3f-e85f-4158-889f-ffc038f5792d,Suzi Quatro,"Quatro, Suzi",Person,female,US,1950-06-03,,"US rock singer‐songwriter, multi‐instrumentalist & actress",67
fe0e1895-aa84-47d9-8e5b-7930fc20709b,Dr. John,Dr. John,Person,male,US,1941-11-21,2019-06-06,"New Orleans blues pianist, singer and songwriter",67
22a096ef-c70d-4d70-ae19-4fc2412d4986,ATB,ATB,Person,male,DE,1973-02-26,,"German EDM DJ, musician & producer André Tanneberger",67
85545102-7c29-4707-aea2-30ff55018df9,Artie Shaw,"Shaw, Artie",Person,male,US,1910-05-23,2004-12-30,,67
165e2705-abf7-4f1b-8971-4ceed8769c4d,Smokie,Smokie,Group,,GB,1965-01-01,,"English rock band, aka Smokey",67
69802473-e361-4e15-bbd8-53fe83cd1587,César Franck,"Franck, César",Person,male,FR,1822-12-10,1890-11-08,Belgian-born French composer,67
22929332-8aea-4ce2-9dde-76a625daa67d,Frazer Hines,"Hines, Frazer",Person,male,GB,1944-09-22,,Actor,67
52bb713d-b0c9-4bf6-9f58-392388d5cc11,John Powell,"Powell, John",Person,male,US,1963-09-18,,English score composer,67
7e786a4c-c743-4713-9340-a6f12d8515d4,Ultravox,Ultravox,Group,,GB,1976,,,67
84d06499-0643-46b8-9e1f-45f743a53f5e,Bananarama,Bananarama,Group,,GB,1979,,,67
9ada6fba-df61-4849-9f39-eec9be772b22,The Kelly Family,"Kelly Family, The",Group,,US,1974,2008,,67
7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Cyndi Lauper,"Lauper, Cyndi",Person,female,US,1953-06-22,,,67
e6d85c46-97ff-4f89-b30e-aa846961b01d,James S.A. Corey,"Corey, James S.A.",Person,male,US,,,American Science Fiction Author,67
0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,Lenny Kravitz,"Kravitz, Lenny",Person,male,US,1964-05-26,,,67
cd4636e1-06a3-41fc-848a-624b84bbb023,Charles Gounod,"Gounod, Charles",Person,male,FR,1818-06-17,1893-10-18,French composer,67
59ae7a1a-f454-435b-8a5a-e327e692bb5a,Freddie Hubbard,"Hubbard, Freddie",Person,male,US,1938-04-07,2008-12-29,,67
ff3fcff7-6c85-49d6-b954-ed7011a44e5a,The Philadelphia Orchestra,"Philadelphia Orchestra, The",Orchestra,,US,1900,,,67
8f695099-c714-4ad0-8888-36eca37fee84,Asia,Asia,Group,,GB,1981,,UK progressive rock band,67
b7798819-d9b2-442b-bd22-e55b40a1a69f,Bobby Bare,"Bare, Bobby",Person,male,US,1935-04-07,,,67
e21857d5-3256-4547-afb3-4b6ded592596,Gorillaz,Gorillaz,Group,,,1999,,virtual band,67
db55ac9c-44ad-47fd-8d6b-53206689007c,Heikko Deutschmann,"Deutschmann, Heikko",Person,male,AT,1962-02-13,,Austrian actor,67
0e422e91-a42a-4b4d-8413-9baff67350f2,Billy Ocean,"Ocean, Billy",Person,male,GB,1950-01-21,,,67
35ef61ca-43db-4772-ba27-0489e9ebcb69,Emmylou Harris,"Harris, Emmylou",Person,female,US,1947-04-02,,,67
e9a4b76a-cf82-46f5-a166-e93473624189,Gilbert Bécaud,"Bécaud, Gilbert",Person,male,FR,1927-10-24,2001-12-18,,67
469b5cc3-4dd8-4214-95bb-0d911aaa9b07,Patrice C. Irving,"Irving, Patrice C.",Group,,,,,,67
d69ee229-2f36-494c-b104-9ae0d8be506b,Level 42,Level 42,Group,,GB,1980,,,67
88e2147d-0332-46f6-85b2-b5f463ba957b,BT,BT,Person,male,US,1971-10-04,,EDM producer Brian Wayne Transeau,67
4b462375-c508-432a-8c88-ceeec38b16ae,Kim Wilde,"Wilde, Kim",Person,female,GB,1960-11-18,,,67
0da0f48c-3689-4c38-bf4a-c5b50d516689,MUCC,MUCC,Group,,JP,1997-05-04,,Japanese rock band,67
34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim,Fatboy Slim,Person,male,GB,1963-07-31,,,67
b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,Eurythmics,Group,,GB,1980,2005,,67
5c9a43b6-bc1c-46b4-9976-ded9367523c7,祖堅正慶,"Soken, Masayoshi",Person,male,JP,1975-01-10,,video game composer & sound editor,67
ff294730-0315-440d-a543-54005779c15b,The Mamas & the Papas,"Mamas & the Papas, The",Group,,US,1965,1972,American folk rock vocal group,67
ff15d38b-9670-445d-987b-4c879c7674fb,Marianne Rosenberg,"Rosenberg, Marianne",Person,female,DE,1955-03-10,,,67
f8796712-19fd-49ca-9cc7-99c30215b3cd,Gov’t Mule,Gov’t Mule,Group,,US,1994,,,67
e5963d26-01fa-40f5-b200-e0127f410a45,Harry Nilsson,"Nilsson, Harry",Person,male,US,1941-06-15,1994-01-15,US singer-songwriter,67
e3cb4543-210f-499a-b0d1-3882c312dfb9,Rainbow,Rainbow,Group,,GB,1974,,UK hard rock/heavy metal band,67
0103c1cc-4a09-4a5d-a344-56ad99a77193,Avril Lavigne,"Lavigne, Avril",Person,female,CA,1984-09-27,,,67
550fbe01-42e9-4006-bcd0-6a1854dceb8f,Wanda Jackson,"Jackson, Wanda",Person,female,US,1937-10-20,,aka the Female Elvis,66
ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,"Michael, George",Person,male,GB,1963-06-25,2016-12-25,,66
c1b620ee-6540-42ba-90df-f0740d42cbbf,Rosenstolz,Rosenstolz,Group,,DE,1991,,,66
064db6e8-fdfb-4acb-a327-fc2de75b37de,Кино,Kino,Group,,SU,1981,1990,Soviet rock band active in 1980s,66
4d8afa16-4018-4ca8-8b5e-ede8f9314562,The Animals,"Animals, The",Group,,GB,1963,1983,’60s “British invasion” group,66
afde8719-ce97-49ff-8dfe-e8afc3e2dd9d,Christian Brückner,"Brückner, Christian",Person,male,DE,1943-10-27,,,66
e449337e-4192-415d-88d0-81352c068d2c,Brook Benton,"Benton, Brook",Person,male,US,1931-09-19,1988-04-09,,66
632b5904-c37e-46c1-8192-c43aea712770,Sebastian Fitzek,"Fitzek, Sebastian",Person,male,DE,1971-10-13,,,66
7002bf88-1269-4965-a772-4ba1e7a91eaa,Glenn Gould,"Gould, Glenn",Person,male,CA,1932-09-25,1982-10-04,pianist,66
bfcf00f6-65bb-4338-9211-5047e778b35a,Rex Gildo,"Gildo, Rex",Person,male,DE,1936-07-02,1999-10-26,German actor and schlager singer,66
f66b7fa3-1731-40ec-a2d9-710aa9e07c5d,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Person,male,DE,1749-08-28,1832-03-22,,66
9854d99f-d954-4c0f-9ae5-58a0cdd885f5,Crowded House,Crowded House,Group,,AU,1985,,Australian rock group,66
efc0ee36-ad69-45af-8602-991b254b7529,Duane Eddy,"Eddy, Duane",Person,male,US,1938-04-26,2024-04-30,,66
0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5,Chris de Burgh,"De Burgh, Chris",Person,male,GB,1948-10-15,,British-Irish singer-songwriter and instrumentalist,66
9a28e9a6-f848-4e33-be94-cd84d4a20b92,杉山清貴,"Sugiyama, Kiyotaka",Person,male,JP,1959-07-17,,,66
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,"Lipa, Dua",Person,female,GB,1995-08-22,,,66
57c1e5ea-e08f-413a-bcb1-f4e4b675bead,Gigi D’Agostino,"D’Agostino, Gigi",Person,male,IT,1967-12-17,,,66
1d93c839-22e7-4f76-ad84-d27039efc048,Sepultura,Sepultura,Group,,BR,1984,,,66
89084697-50d3-450e-8805-9163532dcaf1,Igor Dvorkin,"Dvorkin, Igor",Person,male,RU,,,,66
f1a3fb4a-fff6-4556-a290-3704b109da90,T‐Bone Walker,"Walker, T‐Bone",Person,male,US,1910-05-28,1975-03-16,"US blues musician & songwriter, 1910–1975",66
0ac212bb-c62c-4f33-a137-9f7ba8ba1fcb,伊福部昭,"Ifukube, Akira",Person,male,JP,1914-05-31,2006-02-08,,66
f8914fed-92f4-4aad-b087-aa29ed509452,Caterina Valente,"Valente, Caterina",Person,female,FR,1931-01-14,2024-09-09,"French-born Italian multilingual singer, guitarist, dancer, and actress",66
faabb55d-3c9e-4c23-8779-732ac2ee2c0d,Shania Twain,"Twain, Shania",Person,female,CA,1965-08-28,,,66
d5c51c36-ac67-4727-91ed-ee9f0df81a2d,Gloria Gaynor,"Gaynor, Gloria",Person,female,US,1943-09-07,,,66
cc2999a1-d007-4d63-80bc-f002417b7070,Gerd Wameling,"Wameling, Gerd",Person,male,DE,1948-04,,German actor,66
d1cf7a39-f268-45e8-bbc0-6cea5c0272cf,William Byrd,"Byrd, William",Person,male,GB,1540,1623-07-04,English composer,66
6aada4a8-2533-4fa9-a0c7-04c50a62c2ca,Alessandro Scarlatti,"Scarlatti, Alessandro",Person,male,IT,1660-05-02,1725-10-24,composer,66
21666405-49f8-44f6-94bb-e064f202f7ba,The Waterboys,"Waterboys, The",Group,,GB,1983,,folk-rock,66
13d5fdbc-0de7-4a64-9b1f-b1e4d7b9be41,Jacques Berndorf,"Berndorf, Jacques",Person,male,DE,1936-10-22,,,66
76c9a186-75bd-436a-85c0-823e3efddb7f,Janis Joplin,"Joplin, Janis",Person,female,US,1943-01-19,1970-10-04,,66
cbdcee87-59a0-4f05-929b-86a3d91b6dfa,Heinrich Schütz,"Schütz, Heinrich",Person,male,DE,1585-10-18,1672-11-06,composer,66
4ef7a9e2-2cf5-483a-8616-ef7791a98026,Bryan Ferry,"Ferry, Bryan",Person,male,GB,1945-09-26,,,66
cbd827e1-4e38-427e-a436-642683433732,Woody Guthrie,"Guthrie, Woody",Person,male,US,1912-07-14,1967-10-03,American singer-songwriter,66
fb1080d4-aaf7-430e-b588-6a6ce79e2eb3,The Mills Brothers,"Mills Brothers, The",Group,,US,1928,1982,,66
05373d3f-20bc-4056-af1e-ab7439584ff1,Hansi Hinterseer,"Hinterseer, Hansi",Person,male,AT,1954-02-02,,,66
d2db1078-c170-4e22-b261-14f3ad60a690,DEVO,DEVO,Group,,US,1972,,new wave/rock band,66
56d6a50f-4be2-4796-9709-7eb88c45b63b,Mark Isham,"Isham, Mark",Person,male,US,1951-09-07,,American musician and score composer,66
c2d17829-1424-435b-9386-c77d3a920abe,Carl Maria von Weber,"Weber, Carl Maria von",Person,male,DE,1786-11-19,1826-06-05,composer,66
f7f1ac6f-9d53-4191-89c6-6fe051837ecc,Jürgen Holdorf,"Holdorf, Jürgen",Person,male,DE,1956,,"German actor, voice actor and stage actor",66
e3c8b0c8-3fa0-464b-b1f5-119cb52d3817,Stevie Ray Vaughan and Double Trouble,"Vaughan, Stevie Ray and Double Trouble",Group,,US,1978,1990,,66
fcbe23bd-f141-44a6-aff6-a227fc7d1746,Patrick Troughton,"Troughton, Patrick",Person,male,GB,1920-03-25,1987-03-28,British actor,66
aad3af83-5b59-4b86-a569-1a8409149b09,Aaron Copland,"Copland, Aaron",Person,male,US,1900-11-14,1990-12-02,composer,66
6606c527-376a-47b4-bb35-748d01e14f6d,Blank & Jones,Blank & Jones,Group,,,1997,,German electronic music duo,66
dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,NOFX,Group,,US,1983,2024,,66
fac566b2-7a0e-4977-ad92-533f43420975,Daniel Barenboim,"Barenboim, Daniel",Person,male,AR,1942-11-15,,pianist and conductor,66
f8ae0e08-fea8-438e-b4f9-612183bfe5ae,Chris Hajian,"Hajian, Chris",Person,male,,,,Composer,66
83970769-d8ea-434b-8734-88899213c922,Μίκης Θεοδωράκης,"Theodorakis, Mikis",Person,male,GR,1925-07-29,2021-09-02,Greek composer and lyricist,66
6fbd2cfb-5f9c-497c-8e06-3c6668367681,Elmore James,"James, Elmore",Person,male,US,1918-01-27,1963-05-24,,66
7b8e1188-9ca4-4aa5-8393-172de6fa04de,Celia Cruz,"Cruz, Celia",Person,female,CU,1925-10-21,2003-07-16,,66
0743b15a-3c32-48c8-ad58-cb325350befa,blink‐182,blink‐182,Group,,US,1992-08-01,,,66
78977492-5888-4c7a-92b3-95293e90a653,The Kingston Trio,"Kingston Trio, The",Group,,US,1957,1967,,66
dc809d7f-8a48-4268-911e-9bf2f4fba791,Christian Tramitz,"Tramitz, Christian",Person,male,,1955-07-29,,"German-Austrian actor, voice actor, and writer",66
1b4414e5-b699-4c77-82b5-4669c9e69a59,横山克,"Yokoyama, Masaru",Person,male,JP,1982-11-03,,composer,66
d52ac009-4ed5-4d01-97d5-8280bb7dd460,Nino Rota,"Rota, Nino",Person,male,IT,1911-12-03,1979-04-10,composer,66
594b8fcb-d0a0-4703-b085-af57e4a4b45b,Stephan Sechi,"Sechi, Stephan",Person,male,,,,,66
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,"Lopez, Jennifer",Person,female,US,1969-07-24,,American singer and actress aka J.Lo,66
3798b104-01cb-484c-a3b0-56adc6399b80,Rage Against the Machine,Rage Against the Machine,Group,,US,1991-08,2024-01,,66
a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8,Cannonball Adderley,"Adderley, Cannonball",Person,male,US,1928-09-15,1975-08-08,,66
625f1d57-8bac-4a3a-97af-f407f2967755,Maynard Ferguson,"Ferguson, Maynard",Person,male,US,1928-05-04,2006-08-24,,66
4269886d-55b6-4a43-80a7-edb3ac8939a2,Frank Schätzing,"Schätzing, Frank",Person,male,DE,1957-05-28,,German novelist,66
fb147b8f-0144-4418-acaa-90b2d9779840,Pete Townshend,"Townshend, Pete",Person,male,GB,1945-05-19,,of The Who,66
816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe,Luther Vandross,"Vandross, Luther",Person,male,US,1951-04-20,2005-07-01,,66
d4bdf226-79c0-46f5-a6b5-fbab3fe20826,佐藤直紀,"Satō, Naoki",Person,male,JP,1970-05-02,,,66
e795e03d-b5d5-4a5f-834d-162cfb308a2c,PJ Harvey,"Harvey, PJ",Person,female,,1969-10-09,,,66
8736f41f-365e-42c7-a733-36c22e74c97e,Johnny Horton,"Horton, Johnny",Person,male,US,1925-04-30,1960-11-05,,66
2caa54a7-b08c-41da-b892-3a41abe778be,Jimmy Cliff,"Cliff, Jimmy",Person,male,JM,1944-07-30,,,66
3917e398-5c87-453d-b676-96a0dfc996ff,岩崎琢,"Iwasaki, Taku",Person,male,JP,1968-01-21,,,66
9fb7fe77-4e8b-4cbd-ba8f-84bcd80a24bc,Charlie Rich,"Rich, Charlie",Person,male,US,1932-12-14,1995-07-24,US country singer,66
eace2373-31c8-4aba-9a5c-7bce22dd140a,Within Temptation,Within Temptation,Group,,NL,1995-04,,Dutch symphonic metal band,66
741bd697-e595-4e47-a97d-688b4b9e0df2,Don Williams,"Williams, Don",Person,male,US,1939-05-27,2017-09-08,country singer-songwriter,66
3ba68671-e3b5-4263-81dc-76b16b29bbc6,Gustav Holst,"Holst, Gustav",Person,male,GB,1874-09-21,1934-05-25,composer,66
8b91414e-6f3f-416e-8f2b-138c74b92635,Dan Gibson,"Gibson, Dan",Person,male,CA,1922-01-19,2006-03-18,Solitudes,66
d3c90d1b-f529-404b-939d-41873386d4b4,אריק איינשטיין,"Einstein, Arik",Person,male,IL,1939-01-03,2013-11-26,,66
bcd6af9f-afa8-43fd-b1be-acbbbb2f7dc7,Stephen Sondheim,"Sondheim, Stephen",Person,male,US,1930-03-22,2021-11-26,,66
8974da95-e631-45aa-8fd7-aa0c2795f997,Harry Gregson‐Williams,"Gregson‐Williams, Harry",Person,male,GB,1961-12-13,,English score composer,66
a100e3ed-81e4-4665-a065-556374ba9297,Jens Wawrczeck,"Wawrczeck, Jens",Person,male,DE,1963-07-12,,German actor and voice actor,66
8ef1df30-ae4f-4dbd-9351-1a32b208a01e,Alicia Keys,"Keys, Alicia",Person,female,US,1981-01-25,,,66
af3d3c30-fcd5-4012-91a2-7a2845827ccc,The Hit Crew,"Hit Crew, The",Group,,US,,,soundalike artists under Drew’s Entertainment,66
149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,Bad Religion,Group,,US,1980,,,66
69264dbd-1096-4a58-82c9-668e2f33a4d5,Joseph Campbell,"Campbell, Joseph",Person,male,US,1904-03-26,1987-10-30,American mythologist,66
5ab7dac9-1099-4dbe-a018-157674689f0c,Anne Sylvestre,"Sylvestre, Anne",Person,female,FR,1934-06-20,2020-11-30,,66
bf24ca37-25f4-4e34-9aec-460b94364cfc,Shakira,Shakira,Person,female,CO,1977-02-02,,Colombian singer,66
9ccfbc94-a4f4-42f7-b6f5-d903ab77cccb,Melvins,Melvins,Group,,US,1983,,US band,66
402a470c-3482-4c9c-ac09-7a8270f5daf2,Duncan Pittock,"Pittock, Duncan",Person,male,GB,,,,66
204db5a8-78f1-4078-801f-ae8f456eeb60,Fabrizio De André,"De André, Fabrizio",Person,male,IT,1940-02-18,1999-01-11,,66
69689acf-d9cd-4d20-a972-47db4ed51b1a,Kansas,Kansas,Group,,US,1973,,US prog rock band,66
c96413df-f4cb-4231-bfa0-8e70c25742ef,阿保剛,"Abo, Takeshi",Person,male,JP,1973-01-17,,,66
17268036-f51c-427c-a8a2-241fac69d39f,Manuel de Falla,"Falla, Manuel de",Person,male,ES,1876-11-23,1946-11-14,Spanish composer,66
13cb0fb4-7f7f-4116-a282-905c675c39ef,Buck Owens,"Owens, Buck",Person,male,US,1929-08-12,2006-03-25,,66
688a0168-2cc4-4d95-a4cb-e0883cafd8e9,Darius Ciuta,"Ciuta, Darius",Person,male,,1966-04-22,,,66
2014bfbb-c65d-45dc-9973-35bead3833fa,Святослав Рихтер,"Richter, Sviatoslav",Person,male,RU,1915-03-20,1997-08-01,pianist,66
77e17f40-d263-46de-ae65-907430e9c15c,服部隆之,"Hattori, Takayuki",Person,male,JP,1965-11-21,,,66
76765e83-7c23-427f-b28f-c48017bfec26,Dietmar Bär,"Bär, Dietmar",Person,male,DE,1961-02-05,,,66
06538137-47eb-4dd6-bb78-5c8afa1a1885,André Previn,"Previn, André",Person,male,US,1929-04-06,2019-02-28,"pianist, conductor, composer, arranger",66
c5a0a216-c33c-42dc-92b8-4b60236f8dad,Andrea Bocelli,"Bocelli, Andrea",Person,male,IT,1958-09-22,,tenor,66
05d4d95c-8803-450f-80c2-7ea606e6f78b,Maurice Jarre,"Jarre, Maurice",Person,male,FR,1924-09-13,2009-03-29,,66
cb6a0a3f-21c4-47f2-a876-0893f207d9f6,Zondervan Publishing,Zondervan Publishing,Other,,,,,,66
3be4099e-f180-4038-af84-ae18a09eab02,Julio Iglesias,"Iglesias, Julio",Person,male,ES,1943-09-23,,,66
06b6f280-8787-4a3d-8ab6-c6487b465320,Manfred Mann,Manfred Mann,Group,,GB,1962,1969,English band,66
557e6938-404b-4332-a169-bec2b77fe05b,神前暁,"Kōsaki, Satoru",Person,male,JP,1974-09-16,,,66
9f320a6b-c9c2-4421-a05c-e2e075bccd37,Jonathan Mann,"Mann, Jonathan",Person,male,US,1982-04-09,,Song a Day,66
3997d4a6-c2bd-4191-8406-eb07f0abb5d2,Saint Etienne,Saint Etienne,Group,,GB,1990,,,66
1c893468-37a9-4fb7-909f-929751a8ebed,Dr. Hook,Dr. Hook,Group,,US,1968,1985,aka “Dr. Hook & the Medicine Show”,66
942123a3-df28-463f-9f6e-202b69b8e253,Porter Wagoner,"Wagoner, Porter",Person,male,US,1927-08-12,2007-10-28,,66
b32ab40f-624d-4b25-883c-841facc93201,Dissecting Table,Dissecting Table,Person,male,JP,1966,,Japanese noise musician,66
fad434cc-5fae-411c-918e-096f1adfa37d,C. S. Lewis,"Lewis, C. S.",Person,male,GB,1898-11-29,1963-11-22,,66
